r(57,0,0,0,0)
r(92,0,0,1,1)
r(46,0,0,2,2)
r(47,0,0,3,3)
r(29,0,0,4,4)
r(77,0,0,5,5)
r(79,0,0,6,6)
r(72,0,0,7,7)
w(67,1,0,8,8)
r(3,0,0,9,9)
r(32,0,0,10,10)
r(83,0,0,11,11)
r(26,0,0,12,12)
r(62,0,0,13,13)
r(62,0,0,14,14)
w(3,1,0,15,15)
r(69,0,0,16,16)
r(90,0,0,17,17)
r(37,0,0,18,18)
r(26,0,0,19,19)
r(25,0,0,20,20)
r(41,0,0,21,21)
r(25,0,0,22,22)
w(14,1,0,23,23)
r(53,0,0,24,24)
r(65,0,0,25,25)
r(84,0,0,26,26)
w(17,1,0,27,27)
r(32,0,0,28,28)
r(93,0,0,29,29)
r(99,0,0,30,30)
r(16,0,0,31,31)
r(87,0,0,32,32)
r(21,0,0,33,33)
r(57,0,0,34,34)
r(17,1,0,35,35)
r(36,0,0,36,36)
r(68,0,0,37,37)
r(25,0,0,38,38)
r(67,1,0,39,39)
r(39,0,0,40,40)
r(82,0,0,41,41)
r(55,0,0,42,42)
r(51,0,0,43,43)
r(58,0,0,44,44)
w(39,1,0,45,45)
r(41,0,0,46,46)
r(60,0,0,47,47)
r(62,0,0,48,48)
r(28,0,0,49,49)
r(77,0,0,50,50)
r(53,0,0,51,51)
r(75,0,0,52,52)
r(77,0,0,53,53)
r(56,0,0,54,54)
r(31,0,0,55,55)
r(84,0,0,56,56)
r(49,0,0,57,57)
r(57,0,0,58,58)
r(50,0,0,59,59)
r(93,0,0,60,60)
r(48,0,0,61,61)
r(68,0,0,62,62)
r(70,0,0,63,63)
w(88,1,0,64,64)
r(50,0,0,65,65)
r(64,0,0,66,66)
w(62,1,0,67,67)
r(58,0,0,68,68)
r(16,0,0,69,69)
r(94,0,0,70,70)
r(7,0,0,71,71)
r(23,0,0,72,72)
r(11,0,0,73,73)
r(64,0,0,74,74)
r(76,0,0,75,75)
r(36,0,0,76,76)
r(58,0,0,77,77)
r(57,0,0,78,78)
r(88,1,0,79,79)
r(72,0,0,80,80)
w(18,1,0,81,81)
r(23,0,0,82,82)
r(72,0,0,83,83)
r(27,0,0,84,84)
r(44,0,0,85,85)
r(84,0,0,86,86)
r(94,0,0,87,87)
r(89,0,0,88,88)
r(22,0,0,89,89)
w(24,1,0,90,90)
r(25,0,0,91,91)
r(4,0,0,92,92)
w(81,1,0,93,93)
r(97,0,0,94,94)
r(41,0,0,95,95)
r(19,0,0,96,96)
r(86,0,0,97,97)
r(94,0,0,98,98)
r(87,0,0,99,99)
r(9,0,1,0,0)
r(44,0,1,1,1)
r(0,0,1,2,2)
r(88,1,1,3,3)
r(94,0,1,4,4)
r(0,0,1,5,5)
r(86,0,1,6,6)
r(75,0,1,7,7)
r(58,0,1,8,8)
r(41,0,1,9,9)
r(53,0,1,10,10)
r(74,0,1,11,11)
r(85,0,1,12,12)
r(84,0,1,13,13)
r(83,0,1,14,14)
r(86,0,1,15,15)
r(29,0,1,16,16)
r(73,0,1,17,17)
w(96,1,1,18,18)
r(64,0,1,19,19)
r(58,0,1,20,20)
r(44,0,1,21,21)
r(73,0,1,22,22)
